sep=;
RUN_ID;SCENARIO_ID;SCENARIO_NAME;PERSONA;HTTP_CODE;VERDICT;TIMESTAMP;DETAILS
RUN_20260212T151924Z;SCENARIO_1;Login;ADMIN;401;ERROR;2026-02-12T15:19:25Z;Auth Failed
RUN_20260212T151924Z;SCENARIO_1;High Assurance Auth (FIDO2);ADMIN;200;INFO;2026-02-12T15:19:25Z;High identity assurance not required for operation
RUN_20260212T151924Z;SCENARIO_1;Sensitive Data Exposure (Metrics);ADMIN;403;SECURE;2026-02-12T15:19:25Z;Access refused
RUN_20260212T151924Z;SCENARIO_1;Broken Access Control (Vertical);ADMIN;403;UNKNOWN;2026-02-12T15:19:25Z;Admin blocked
RUN_20260212T151924Z;SCENARIO_1;Rate Limiting & Race Condition;ADMIN;[401, 401, 401, 401, 401];UNKNOWN;2026-02-12T15:19:25Z;Admin blocked
RUN_20260212T151924Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[1];200;INFO;2026-02-12T15:19:26Z;High identity assurance not required for operation
RUN_20260212T151924Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[1];403;SECURE;2026-02-12T15:19:26Z;Access refused
RUN_20260212T151924Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[1];403;SECURE;2026-02-12T15:19:26Z;Properly blocked
RUN_20260212T151924Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[1];201 (Mult);VULNERABLE;2026-02-12T15:19:26Z;Race condition successfull
RUN_20260212T151924Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[2];200;INFO;2026-02-12T15:19:27Z;High identity assurance not required for operation
RUN_20260212T151924Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[2];403;SECURE;2026-02-12T15:19:27Z;Access refused
RUN_20260212T151924Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[2];403;SECURE;2026-02-12T15:19:27Z;Properly blocked
RUN_20260212T151924Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[2];201 (Mult);VULNERABLE;2026-02-12T15:19:28Z;Race condition successfull
