schema_version;run_id;attempt_seq;attempt_id;scenario_id;persona_id;action_id;action_name;action_type;target_system;endpoint;http_method;ts_start_utc;ts_end_utc;duration_ms;technical_status;functional_outcome;http_status_code;error_type;error_message_hash;response_size_bytes;response_body_hash;request_fingerprint
1.2;RUN_20260212T152821Z;1;RUN_20260212T152821Z__A0001;SCENARIO_1;ADMIN;step_1;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:28:21Z;2026-02-12T15:28:22Z;522;OK;ALLOW;200;;;799;fd0ce2742ff734082f49bd7d205ebfc699e1a89aecef04abc9655dbb1b42bb9e;
1.2;RUN_20260212T152821Z;2;RUN_20260212T152821Z__A0002;SCENARIO_1;ADMIN;step_2;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T15:28:22Z;2026-02-12T15:28:22Z;119;OK;ALLOW;200;;;24764;4dc0cedbf5d2b1f3faeb2ee56afa17a22cafa604ab13fe2c9f50c27836f53803;
1.2;RUN_20260212T152821Z;3;RUN_20260212T152821Z__A0003;SCENARIO_1;ADMIN;step_3;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:28:22Z;2026-02-12T15:28:22Z;153;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T152821Z;8;RUN_20260212T152821Z__A0004;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:22Z;2026-02-12T15:28:22Z;107;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;8;RUN_20260212T152821Z__A0007;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:22Z;2026-02-12T15:28:22Z;401;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;8;RUN_20260212T152821Z__A0008;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:22Z;2026-02-12T15:28:22Z;479;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;8;RUN_20260212T152821Z__A0006;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:22Z;2026-02-12T15:28:22Z;573;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;8;RUN_20260212T152821Z__A0005;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:22Z;2026-02-12T15:28:23Z;689;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;9;RUN_20260212T152821Z__A0009;SCENARIO_1;STANDARD[1];step_9;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:28:23Z;2026-02-12T15:28:23Z;394;OK;ALLOW;200;;;792;6a0f85fbd56b76a1fb74f1ab89fce8164d656071925075f33d19c40051e16399;
1.2;RUN_20260212T152821Z;10;RUN_20260212T152821Z__A0010;SCENARIO_1;STANDARD[1];step_10;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T15:28:23Z;2026-02-12T15:28:23Z;46;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152821Z;11;RUN_20260212T152821Z__A0011;SCENARIO_1;STANDARD[1];step_11;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:28:23Z;2026-02-12T15:28:23Z;39;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152821Z;16;RUN_20260212T152821Z__A0012;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:23Z;2026-02-12T15:28:23Z;181;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;16;RUN_20260212T152821Z__A0013;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:23Z;2026-02-12T15:28:23Z;334;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;16;RUN_20260212T152821Z__A0015;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:23Z;2026-02-12T15:28:23Z;419;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;16;RUN_20260212T152821Z__A0016;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:23Z;2026-02-12T15:28:24Z;564;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;16;RUN_20260212T152821Z__A0014;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:23Z;2026-02-12T15:28:24Z;575;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;17;RUN_20260212T152821Z__A0017;SCENARIO_1;STANDARD[2];step_17;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:28:24Z;2026-02-12T15:28:24Z;395;OK;ALLOW;200;;;815;56babfd0d493caae2b3940c7f2c62f8f485a08058e86970539eb187eca9f5f78;
1.2;RUN_20260212T152821Z;18;RUN_20260212T152821Z__A0018;SCENARIO_1;STANDARD[2];step_18;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T15:28:24Z;2026-02-12T15:28:24Z;46;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152821Z;19;RUN_20260212T152821Z__A0019;SCENARIO_1;STANDARD[2];step_19;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:28:24Z;2026-02-12T15:28:24Z;65;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152821Z;24;RUN_20260212T152821Z__A0021;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:24Z;2026-02-12T15:28:24Z;174;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152821Z;24;RUN_20260212T152821Z__A0022;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:28:24Z;2026-02-12T15:28:25Z;558;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
