sep=;
RUN_ID;SCENARIO_ID;SCENARIO_NAME;PERSONA;HTTP_CODE;VERDICT;TIMESTAMP;DETAILS
RUN_20260212T150828Z;SCENARIO_1;High Assurance Auth (FIDO2);ADMIN;200;INFO;2026-02-12T15:09:05Z;High identity assurance not required for operation
RUN_20260212T150828Z;SCENARIO_1;Sensitive Data Exposure (Metrics);ADMIN;200;NORMAL;2026-02-12T15:09:05Z;Admin access allowed
RUN_20260212T150828Z;SCENARIO_1;Broken Access Control (Vertical);ADMIN;200;NORMAL;2026-02-12T15:09:05Z;Admin recognized and allowed
RUN_20260212T150828Z;SCENARIO_1;Rate Limiting & Race Condition;ADMIN;200/201;NORMAL;2026-02-12T15:09:07Z;Admin allowed (5/5)
RUN_20260212T150828Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[1];200;INFO;2026-02-12T15:09:08Z;High identity assurance not required for operation
RUN_20260212T150828Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[1];403;SECURE;2026-02-12T15:09:08Z;Access refused
RUN_20260212T150828Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[1];403;SECURE;2026-02-12T15:09:08Z;Properly blocked
RUN_20260212T150828Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[1];201 (Mult);VULNERABLE;2026-02-12T15:09:09Z;Race condition successfull
RUN_20260212T150828Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[2];200;INFO;2026-02-12T15:09:09Z;High identity assurance not required for operation
RUN_20260212T150828Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[2];403;SECURE;2026-02-12T15:09:09Z;Access refused
RUN_20260212T150828Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[2];403;SECURE;2026-02-12T15:09:09Z;Properly blocked
RUN_20260212T150828Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[2];201 (Mult);VULNERABLE;2026-02-12T15:10:46Z;Race condition successfull
RUN_20260212T150828Z;SCENARIO_1;High Assurance Auth (FIDO2);GUEST;200;INFO;2026-02-12T15:10:46Z;High identity assurance not required for operation
RUN_20260212T150828Z;SCENARIO_1;Sensitive Data Exposure (Metrics);GUEST;403;SECURE;2026-02-12T15:10:47Z;Access refused
RUN_20260212T150828Z;SCENARIO_1;Broken Access Control (Vertical);GUEST;403;SECURE;2026-02-12T15:10:47Z;Properly blocked
RUN_20260212T150828Z;SCENARIO_1;Rate Limiting & Race Condition;GUEST;401;SECURE;2026-02-12T15:10:47Z;Guest blocked
RUN_20260212T150828Z;SCENARIO_2;Missing Function Level Access Control;ADMIN;200;NORMAL;2026-02-12T15:10:48Z;Admin access granted
RUN_20260212T150828Z;SCENARIO_2;Missing Function Level Access Control;STANDARD[1];403;SECURE;2026-02-12T15:10:48Z;Access blocked
RUN_20260212T150828Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);STANDARD[1];403;SECURE;2026-02-12T15:10:49Z;Done
RUN_20260212T150828Z;SCENARIO_2;Missing Function Level Access Control;STANDARD[2];403;SECURE;2026-02-12T15:10:49Z;Access blocked
RUN_20260212T150828Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);STANDARD[2];403;SECURE;2026-02-12T15:10:49Z;Done
RUN_20260212T150828Z;SCENARIO_2;Missing Function Level Access Control;GUEST;403;SECURE;2026-02-12T15:10:49Z;Access blocked
RUN_20260212T150828Z;SCENARIO_3;Weak Password Policy;ADMIN;201;VULNERABLE;2026-02-12T15:10:50Z;Account creation with weak password accepted
RUN_20260212T150828Z;SCENARIO_3;SQL Injection (Admin Account Takeover);ADMIN;200;VULNERABLE;2026-02-12T15:10:50Z;SQLi Login Bypass successful
RUN_20260212T150828Z;SCENARIO_3;MFA Enforcement Check;ADMIN;MFA_OK;SECURE;2026-02-12T15:10:50Z;Protected by Azure MFA (Claim 'amr: mfa' verified)
RUN_20260212T150828Z;SCENARIO_3;Context-Based Access Control (Geo);ADMIN;200;VULNERABLE;2026-02-12T15:10:51Z;Login accepted from suspicious IP (No Geo-IP blocking)
RUN_20260212T150828Z;SCENARIO_3;Vertical Privilege Escalation;ADMIN;200;NORMAL;2026-02-12T15:10:51Z;Legitimate access
RUN_20260212T150828Z;SCENARIO_3;Credential Stuffing / Weak Account;ADMIN;200;VULNERABLE;2026-02-12T15:10:51Z;USER account compromised (OSINT)
RUN_20260212T150828Z;SCENARIO_3;Info Disclosure (Security Question);ADMIN;200;VULNERABLE;2026-02-12T15:10:51Z;Info leak: {'id': 1, 'question': 'Your el...
RUN_20260212T150828Z;SCENARIO_3;Weak Password Policy;STANDARD[1];201;VULNERABLE;2026-02-12T15:10:52Z;Account creation with weak password accepted
RUN_20260212T150828Z;SCENARIO_3;SQL Injection (Admin Account Takeover);STANDARD[1];200;VULNERABLE;2026-02-12T15:10:53Z;SQLi Login Bypass successful
RUN_20260212T150828Z;SCENARIO_3;MFA Enforcement Check;STANDARD[1];MFA_OK;SECURE;2026-02-12T15:10:53Z;Protected by Azure MFA (Claim 'amr: mfa' verified)
RUN_20260212T150828Z;SCENARIO_3;Context-Based Access Control (Geo);STANDARD[1];200;VULNERABLE;2026-02-12T15:10:53Z;Login accepted from suspicious IP (No Geo-IP blocking)
RUN_20260212T150828Z;SCENARIO_3;Vertical Privilege Escalation;STANDARD[1];403;SECURE;2026-02-12T15:10:53Z;Admin session bootstrap refused
RUN_20260212T150828Z;SCENARIO_3;Credential Stuffing / Weak Account;STANDARD[1];200;VULNERABLE;2026-02-12T15:10:53Z;USER account compromised (OSINT)
RUN_20260212T150828Z;SCENARIO_3;Info Disclosure (Security Question);STANDARD[1];200;NORMAL;2026-02-12T15:10:53Z;USER sees their own question
RUN_20260212T150828Z;SCENARIO_3;Weak Password Policy;STANDARD[2];201;VULNERABLE;2026-02-12T15:10:54Z;Account creation with weak password accepted
RUN_20260212T150828Z;SCENARIO_3;SQL Injection (Admin Account Takeover);STANDARD[2];200;VULNERABLE;2026-02-12T15:10:54Z;SQLi Login Bypass successful
RUN_20260212T150828Z;SCENARIO_3;MFA Enforcement Check;STANDARD[2];MFA_OK;SECURE;2026-02-12T15:10:54Z;Protected by Azure MFA (Claim 'amr: mfa' verified)
RUN_20260212T150828Z;SCENARIO_3;Context-Based Access Control (Geo);STANDARD[2];200;VULNERABLE;2026-02-12T15:10:54Z;Login accepted from suspicious IP (No Geo-IP blocking)
RUN_20260212T150828Z;SCENARIO_3;Vertical Privilege Escalation;STANDARD[2];403;SECURE;2026-02-12T15:10:54Z;Admin session bootstrap refused
RUN_20260212T150828Z;SCENARIO_3;Credential Stuffing / Weak Account;STANDARD[2];200;NORMAL;2026-02-12T15:10:54Z;Legitimate login (Self)
RUN_20260212T150828Z;SCENARIO_3;Info Disclosure (Security Question);STANDARD[2];200;VULNERABLE;2026-02-12T15:10:55Z;Info leak: {'id': 1, 'question': 'Your el...
RUN_20260212T150828Z;SCENARIO_3;Weak Password Policy;GUEST;401;SECURE;2026-02-12T15:10:55Z;Strict password policy enforced
RUN_20260212T150828Z;SCENARIO_3;SQL Injection (Admin Account Takeover);GUEST;401;SECURE;2026-02-12T15:10:55Z;SQL Injection blocked
RUN_20260212T150828Z;SCENARIO_3;MFA Enforcement Check;GUEST;401;SECURE;2026-02-12T15:10:55Z;MFA Required
RUN_20260212T150828Z;SCENARIO_3;Context-Based Access Control (Geo);GUEST;401;SECURE;2026-02-12T15:10:55Z;Geo-IP blocking active or request intercepted
RUN_20260212T150828Z;SCENARIO_3;Vertical Privilege Escalation;GUEST;403;SECURE;2026-02-12T15:10:55Z;Admin session bootstrap refused
RUN_20260212T150828Z;SCENARIO_3;Credential Stuffing / Weak Account;GUEST;401;SECURE;2026-02-12T15:10:55Z;Account protected
RUN_20260212T150828Z;SCENARIO_3;Info Disclosure (Security Question);GUEST;401;SECURE;2026-02-12T15:10:55Z;Security question masked
RUN_20260212T150828Z;SCENARIO_4;Server-Side Request Forgery (SSRF);ADMIN;500;VULNERABLE;2026-02-12T15:10:57Z;SSRF Triggered (Parsing Crash)
RUN_20260212T150828Z;SCENARIO_4;SQL Injection (Automated Fuzzing);ADMIN;200;VULNERABLE;2026-02-12T15:10:57Z;Repeated SQL Injection SUCCESSFUL
RUN_20260212T150828Z;SCENARIO_4;Server-Side Request Forgery (SSRF);STANDARD[1];500;VULNERABLE;2026-02-12T15:10:57Z;SSRF Triggered (Parsing Crash)
RUN_20260212T150828Z;SCENARIO_4;SQL Injection (Automated Fuzzing);STANDARD[1];200;VULNERABLE;2026-02-12T15:10:58Z;Repeated SQL Injection SUCCESSFUL
RUN_20260212T150828Z;SCENARIO_4;Server-Side Request Forgery (SSRF);STANDARD[2];500;VULNERABLE;2026-02-12T15:10:59Z;SSRF Triggered (Parsing Crash)
