sep=;
RUN_ID;SCENARIO_ID;SCENARIO_NAME;PERSONA;HTTP_CODE;VERDICT;TIMESTAMP;DETAILS
RUN_20260212T145704Z;SCENARIO_1;High Assurance Auth (FIDO2);ADMIN;200;INFO;2026-02-12T14:57:05Z;High identity assurance not required for operation
RUN_20260212T145704Z;SCENARIO_1;Sensitive Data Exposure (Metrics);ADMIN;200;NORMAL;2026-02-12T14:57:05Z;Admin access allowed
RUN_20260212T145704Z;SCENARIO_1;Broken Access Control (Vertical);ADMIN;200;NORMAL;2026-02-12T14:57:10Z;Admin recognized and allowed
RUN_20260212T145704Z;SCENARIO_1;Rate Limiting & Race Condition;ADMIN;200/201;NORMAL;2026-02-12T14:57:10Z;Admin allowed (5/5)
RUN_20260212T145704Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[1];200;INFO;2026-02-12T14:57:11Z;High identity assurance not required for operation
RUN_20260212T145704Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[1];200;VULNERABLE;2026-02-12T14:57:11Z;Sensitive data exposed
RUN_20260212T145704Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[1];200;VULNERABLE;2026-02-12T14:57:11Z;Privilege Escalation
RUN_20260212T145704Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[1];201 (Mult);VULNERABLE;2026-02-12T14:57:12Z;Race condition successfull
RUN_20260212T145704Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[2];200;INFO;2026-02-12T14:57:12Z;High identity assurance not required for operation
RUN_20260212T145704Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[2];200;VULNERABLE;2026-02-12T14:57:13Z;Sensitive data exposed
RUN_20260212T145704Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[2];200;VULNERABLE;2026-02-12T14:57:13Z;Privilege Escalation
RUN_20260212T145704Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[2];201 (Mult);VULNERABLE;2026-02-12T14:57:14Z;Race condition successfull
RUN_20260212T145704Z;SCENARIO_1;High Assurance Auth (FIDO2);GUEST;200;INFO;2026-02-12T14:57:14Z;High identity assurance not required for operation
RUN_20260212T145704Z;SCENARIO_1;Sensitive Data Exposure (Metrics);GUEST;200;VULNERABLE;2026-02-12T14:57:14Z;Sensitive data exposed
RUN_20260212T145704Z;SCENARIO_1;Broken Access Control (Vertical);GUEST;200;VULNERABLE;2026-02-12T14:57:14Z;Privilege Escalation
RUN_20260212T145704Z;SCENARIO_1;Rate Limiting & Race Condition;GUEST;201;VULNERABLE;2026-02-12T14:57:15Z;Guest injected data
RUN_20260212T145704Z;SCENARIO_2;Missing Function Level Access Control;ADMIN;200;NORMAL;2026-02-12T14:57:16Z;Admin access granted
RUN_20260212T145704Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);ADMIN;201;NORMAL;2026-02-12T14:57:16Z;Done
RUN_20260212T145704Z;SCENARIO_2;Missing Function Level Access Control;STANDARD[1];200;VULNERABLE;2026-02-12T14:57:17Z;RBAC Bypass!
RUN_20260212T145704Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);STANDARD[1];201;VULNERABLE;2026-02-12T14:57:18Z;Done
RUN_20260212T145704Z;SCENARIO_2;Missing Function Level Access Control;STANDARD[2];200;VULNERABLE;2026-02-12T14:57:18Z;RBAC Bypass!
RUN_20260212T145704Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);STANDARD[2];201;VULNERABLE;2026-02-12T14:57:19Z;Done
RUN_20260212T145704Z;SCENARIO_2;Missing Function Level Access Control;GUEST;200;VULNERABLE;2026-02-12T14:57:19Z;RBAC Bypass!
