sep=;
RUN_ID;SCENARIO_ID;SCENARIO_NAME;PERSONA;HTTP_CODE;VERDICT;TIMESTAMP;DETAILS
RUN_20260212T152619Z;SCENARIO_1;High Assurance Auth (FIDO2);ADMIN;200;INFO;2026-02-12T15:26:20Z;High identity assurance not required for operation
RUN_20260212T152619Z;SCENARIO_1;Sensitive Data Exposure (Metrics);ADMIN;200;NORMAL;2026-02-12T15:26:20Z;Admin access allowed
RUN_20260212T152619Z;SCENARIO_1;Broken Access Control (Vertical);ADMIN;200;NORMAL;2026-02-12T15:26:20Z;Admin recognized and allowed
RUN_20260212T152619Z;SCENARIO_1;Rate Limiting & Race Condition;ADMIN;200/201;NORMAL;2026-02-12T15:26:21Z;Admin allowed (5/5)
RUN_20260212T152619Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[1];200;INFO;2026-02-12T15:26:21Z;High identity assurance not required for operation
RUN_20260212T152619Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[1];403;SECURE;2026-02-12T15:26:21Z;Access refused
RUN_20260212T152619Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[1];403;SECURE;2026-02-12T15:26:21Z;Properly blocked
RUN_20260212T152619Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[1];201 (Mult);VULNERABLE;2026-02-12T15:26:22Z;Race condition successfull
RUN_20260212T152619Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[2];200;INFO;2026-02-12T15:26:23Z;High identity assurance not required for operation
RUN_20260212T152619Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[2];403;SECURE;2026-02-12T15:26:23Z;Access refused
RUN_20260212T152619Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[2];403;SECURE;2026-02-12T15:26:23Z;Properly blocked
RUN_20260212T152619Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[2];201 (Mult);VULNERABLE;2026-02-12T15:26:23Z;Race condition successfull
RUN_20260212T152619Z;SCENARIO_1;High Assurance Auth (FIDO2);GUEST;200;INFO;2026-02-12T15:26:23Z;High identity assurance not required for operation
RUN_20260212T152619Z;SCENARIO_1;Sensitive Data Exposure (Metrics);GUEST;403;SECURE;2026-02-12T15:26:24Z;Access refused
RUN_20260212T152619Z;SCENARIO_1;Broken Access Control (Vertical);GUEST;403;SECURE;2026-02-12T15:26:24Z;Properly blocked
RUN_20260212T152619Z;SCENARIO_1;Rate Limiting & Race Condition;GUEST;401;SECURE;2026-02-12T15:26:24Z;Guest blocked
RUN_20260212T152619Z;SCENARIO_2;Missing Function Level Access Control;ADMIN;200;NORMAL;2026-02-12T15:26:25Z;Admin access granted
RUN_20260212T152619Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);ADMIN;201;NORMAL;2026-02-12T15:26:25Z;Done
RUN_20260212T152619Z;SCENARIO_2;Missing Function Level Access Control;STANDARD[1];403;SECURE;2026-02-12T15:26:25Z;Access blocked
RUN_20260212T152619Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);STANDARD[1];403;SECURE;2026-02-12T15:26:26Z;Done
