schema_version;run_id;attempt_seq;attempt_id;scenario_id;persona_id;action_id;action_name;action_type;target_system;endpoint;http_method;ts_start_utc;ts_end_utc;duration_ms;technical_status;functional_outcome;http_status_code;error_type;error_message_hash;response_size_bytes;response_body_hash;request_fingerprint
1.2;RUN_20260212T145744Z;1;RUN_20260212T145744Z__A0001;SCENARIO_1;ADMIN;step_1;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T14:57:44Z;2026-02-12T14:57:44Z;257;OK;ALLOW;200;;;799;fd84ad5be5e2327d91b9bef5432335253d0a4530b69952aed120b0d1df299df8;
1.2;RUN_20260212T145744Z;2;RUN_20260212T145744Z__A0002;SCENARIO_1;ADMIN;step_2;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T14:57:44Z;2026-02-12T14:57:45Z;241;OK;ALLOW;200;;;24777;8cc958d323e80e8d4a239bfe161d37e2923b3e874578ab328728dfa61ed73c20;
1.2;RUN_20260212T145744Z;3;RUN_20260212T145744Z__A0003;SCENARIO_1;ADMIN;step_3;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T14:57:45Z;2026-02-12T14:57:45Z;287;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T145744Z;8;RUN_20260212T145744Z__A0004;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:45Z;2026-02-12T14:57:45Z;221;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;8;RUN_20260212T145744Z__A0008;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:45Z;2026-02-12T14:57:45Z;267;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;8;RUN_20260212T145744Z__A0005;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:45Z;2026-02-12T14:57:45Z;295;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;8;RUN_20260212T145744Z__A0006;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:45Z;2026-02-12T14:57:45Z;351;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;8;RUN_20260212T145744Z__A0007;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:45Z;2026-02-12T14:57:45Z;401;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;9;RUN_20260212T145744Z__A0009;SCENARIO_1;STANDARD[1];step_9;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T14:57:45Z;2026-02-12T14:57:45Z;238;OK;ALLOW;200;;;792;4e74cf26db6cbbb142090724fb7e681ca8ec56690c8cd7311029615ea578b4f4;
1.2;RUN_20260212T145744Z;10;RUN_20260212T145744Z__A0010;SCENARIO_1;STANDARD[1];step_10;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T14:57:45Z;2026-02-12T14:57:46Z;234;OK;ALLOW;200;;;24756;6e8d769cf171eb57f3e67817cff67e75c5ac483d662b1caa96575f2241f950fe;
1.2;RUN_20260212T145744Z;11;RUN_20260212T145744Z__A0011;SCENARIO_1;STANDARD[1];step_11;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T14:57:46Z;2026-02-12T14:57:46Z;252;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T145744Z;16;RUN_20260212T145744Z__A0012;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:46Z;2026-02-12T14:57:46Z;287;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;16;RUN_20260212T145744Z__A0014;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:46Z;2026-02-12T14:57:46Z;335;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;16;RUN_20260212T145744Z__A0016;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:46Z;2026-02-12T14:57:46Z;360;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;16;RUN_20260212T145744Z__A0015;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:46Z;2026-02-12T14:57:46Z;432;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;16;RUN_20260212T145744Z__A0013;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:46Z;2026-02-12T14:57:46Z;475;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;17;RUN_20260212T145744Z__A0017;SCENARIO_1;STANDARD[2];step_17;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T14:57:46Z;2026-02-12T14:57:47Z;247;OK;ALLOW;200;;;815;03f2203848d348849fb687e33147a2c4b1a3007ce44595ed8219174bebe68b85;
1.2;RUN_20260212T145744Z;18;RUN_20260212T145744Z__A0018;SCENARIO_1;STANDARD[2];step_18;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T14:57:47Z;2026-02-12T14:57:47Z;248;OK;ALLOW;200;;;24756;fc6538655ccfa9cc1fe4a08b0988261576a9aa70a811c28fd0cb3c3c28297718;
1.2;RUN_20260212T145744Z;19;RUN_20260212T145744Z__A0019;SCENARIO_1;STANDARD[2];step_19;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T14:57:47Z;2026-02-12T14:57:47Z;263;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T145744Z;24;RUN_20260212T145744Z__A0023;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:47Z;2026-02-12T14:57:48Z;272;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;24;RUN_20260212T145744Z__A0021;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:47Z;2026-02-12T14:57:48Z;304;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;24;RUN_20260212T145744Z__A0020;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:47Z;2026-02-12T14:57:48Z;347;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;24;RUN_20260212T145744Z__A0022;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:47Z;2026-02-12T14:57:48Z;426;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;24;RUN_20260212T145744Z__A0024;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:47Z;2026-02-12T14:57:48Z;449;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;25;RUN_20260212T145744Z__A0025;SCENARIO_1;GUEST;step_25;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T14:57:48Z;2026-02-12T14:57:48Z;242;OK;ALLOW;200;;;24756;5a2092e1e19f40ab1b31428c65c32375b226c4f380c6163780fc3042bb90dcc3;
1.2;RUN_20260212T145744Z;26;RUN_20260212T145744Z__A0026;SCENARIO_1;GUEST;step_26;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T14:57:48Z;2026-02-12T14:57:48Z;256;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T145744Z;31;RUN_20260212T145744Z__A0028;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:48Z;2026-02-12T14:57:48Z;226;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;31;RUN_20260212T145744Z__A0031;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:48Z;2026-02-12T14:57:48Z;259;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;31;RUN_20260212T145744Z__A0027;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:48Z;2026-02-12T14:57:49Z;334;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;31;RUN_20260212T145744Z__A0030;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:48Z;2026-02-12T14:57:49Z;394;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;31;RUN_20260212T145744Z__A0029;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T14:57:48Z;2026-02-12T14:57:49Z;523;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T145744Z;32;RUN_20260212T145744Z__A0032;SCENARIO_2;ADMIN;step_32;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T14:57:49Z;2026-02-12T14:57:49Z;257;OK;ALLOW;200;;;799;f11e2f336ba49013fadaf24e45f83d8f16b38196b64a4a9311d9360c6507de2a;
1.2;RUN_20260212T145744Z;33;RUN_20260212T145744Z__A0033;SCENARIO_2;ADMIN;step_33;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T14:57:49Z;2026-02-12T14:57:50Z;537;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T145744Z;34;RUN_20260212T145744Z__A0034;SCENARIO_2;ADMIN;step_34;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T14:57:50Z;2026-02-12T14:57:50Z;281;OK;ALLOW;200;;;50;2e8ad7e1a786f45faab268d695e0de50f04442665444e1a1201386b5d9fc9eb9;
1.2;RUN_20260212T145744Z;35;RUN_20260212T145744Z__A0035;SCENARIO_2;ADMIN;step_35;POST /api/Feedbacks;HTTP_CALL;OWASP_JUICE_SHOP;/api/Feedbacks;POST;2026-02-12T14:57:50Z;2026-02-12T14:57:50Z;265;OK;ALLOW;201;;;164;6ac27317e614e0ed872f5d3ba9399446cfdc8c8869b662c76b4838aa5fd5b476;
1.2;RUN_20260212T145744Z;36;RUN_20260212T145744Z__A0036;SCENARIO_2;STANDARD[1];step_36;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T14:57:50Z;2026-02-12T14:57:50Z;227;OK;ALLOW;200;;;792;d1eb0bb6adf5145047674433bea15bd72a58fc76d5bf6eac874cf27212334af7;
1.2;RUN_20260212T145744Z;37;RUN_20260212T145744Z__A0037;SCENARIO_2;STANDARD[1];step_37;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T14:57:50Z;2026-02-12T14:57:51Z;281;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T145744Z;38;RUN_20260212T145744Z__A0038;SCENARIO_2;STANDARD[1];step_38;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T14:57:51Z;2026-02-12T14:57:51Z;273;OK;ALLOW;200;;;49;a1a875810915745177a35b0846a07ad36a5b49ae5ae5bf0aa7a915a048fbcba5;
1.2;RUN_20260212T145744Z;39;RUN_20260212T145744Z__A0039;SCENARIO_2;STANDARD[1];step_39;POST /api/Feedbacks;HTTP_CALL;OWASP_JUICE_SHOP;/api/Feedbacks;POST;2026-02-12T14:57:51Z;2026-02-12T14:57:51Z;252;OK;ALLOW;201;;;170;76f0a27fc553ecebc100fd6306dad41565db5d207982b5bf8fc262f7b8a5a1a4;
1.2;RUN_20260212T145744Z;40;RUN_20260212T145744Z__A0040;SCENARIO_2;STANDARD[2];step_40;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T14:57:51Z;2026-02-12T14:57:51Z;251;OK;ALLOW;200;;;815;76c084cca2120b8353d24825eb390db0e77350752f5464a12f3fd41f5823b7fb;
1.2;RUN_20260212T145744Z;41;RUN_20260212T145744Z__A0041;SCENARIO_2;STANDARD[2];step_41;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T14:57:51Z;2026-02-12T14:57:52Z;247;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T145744Z;42;RUN_20260212T145744Z__A0042;SCENARIO_2;STANDARD[2];step_42;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T14:57:52Z;2026-02-12T14:57:52Z;264;OK;ALLOW;200;;;49;6e79096431e6be8b0dd293c7ccc631ef0dc53b308511e25dcb3ab14a2273467d;
1.2;RUN_20260212T145744Z;43;RUN_20260212T145744Z__A0043;SCENARIO_2;STANDARD[2];step_43;POST /api/Feedbacks;HTTP_CALL;OWASP_JUICE_SHOP;/api/Feedbacks;POST;2026-02-12T14:57:52Z;2026-02-12T14:57:52Z;300;OK;ALLOW;201;;;170;17ad5cc4f913b326dab053dbf40b08e106838ea75acd46f9dedd578c981c06c5;
1.2;RUN_20260212T145744Z;44;RUN_20260212T145744Z__A0044;SCENARIO_2;GUEST;step_44;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T14:57:52Z;2026-02-12T14:57:52Z;243;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T145744Z;45;RUN_20260212T145744Z__A0045;SCENARIO_2;GUEST;step_45;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T14:57:52Z;2026-02-12T14:57:53Z;272;OK;ALLOW;200;;;49;452bb8409aebfdcaf5be3a1fca009982a05c331cd44aff1704c0eedae126f26e;
1.2;RUN_20260212T145744Z;46;RUN_20260212T145744Z__A0046;SCENARIO_2;GUEST;step_46;POST /api/Feedbacks;HTTP_CALL;OWASP_JUICE_SHOP;/api/Feedbacks;POST;2026-02-12T14:57:53Z;2026-02-12T14:57:53Z;262;OK;ALLOW;201;;;164;1f24f7ad8af6298ed0b0574572c81b76d20b76440743929953f873bd050a5994;
1.2;RUN_20260212T145744Z;47;RUN_20260212T145744Z__A0047;SCENARIO_3;ADMIN;step_47;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T14:57:53Z;2026-02-12T14:57:53Z;233;OK;ALLOW;200;;;799;fe0fb494657805e61d4e8a8b57f9151a3902391327613708d322430b45ead831;
1.2;RUN_20260212T145744Z;48;RUN_20260212T145744Z__A0048;SCENARIO_3;ADMIN;step_48;POST /api/Users;HTTP_CALL;OWASP_JUICE_SHOP;/api/Users;POST;2026-02-12T14:57:53Z;2026-02-12T14:57:54Z;293;OK;ALLOW;201;;;326;077996149575063d1e3e64d83ddfb395dd796cd094f5e5f48d5adf04899101a4;
1.2;RUN_20260212T145744Z;49;RUN_20260212T145744Z__A0049;SCENARIO_3;ADMIN;step_49;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T14:57:54Z;2026-02-12T14:57:54Z;279;OK;ALLOW;200;;;799;fe0fb494657805e61d4e8a8b57f9151a3902391327613708d322430b45ead831;
1.2;RUN_20260212T145744Z;50;RUN_20260212T145744Z__A0050;SCENARIO_3;ADMIN;step_50;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T14:57:54Z;2026-02-12T14:57:54Z;266;OK;ALLOW;200;;;799;864783aea4e9af3b486b9e009ec3c63c5cee101e96bad7216817679fecbe5165;
1.2;RUN_20260212T145744Z;51;RUN_20260212T145744Z__A0051;SCENARIO_3;ADMIN;step_51;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T14:57:54Z;2026-02-12T14:57:54Z;217;OK;ALLOW;200;;;799;864783aea4e9af3b486b9e009ec3c63c5cee101e96bad7216817679fecbe5165;
