sep=;
RUN_ID;SCENARIO_ID;SCENARIO_NAME;PERSONA;HTTP_CODE;VERDICT;TIMESTAMP;DETAILS
RUN_20260212T145744Z;SCENARIO_1;High Assurance Auth (FIDO2);ADMIN;200;INFO;2026-02-12T14:57:44Z;High identity assurance not required for operation
RUN_20260212T145744Z;SCENARIO_1;Sensitive Data Exposure (Metrics);ADMIN;200;NORMAL;2026-02-12T14:57:45Z;Admin access allowed
RUN_20260212T145744Z;SCENARIO_1;Broken Access Control (Vertical);ADMIN;200;NORMAL;2026-02-12T14:57:45Z;Admin recognized and allowed
RUN_20260212T145744Z;SCENARIO_1;Rate Limiting & Race Condition;ADMIN;200/201;NORMAL;2026-02-12T14:57:45Z;Admin allowed (5/5)
RUN_20260212T145744Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[1];200;INFO;2026-02-12T14:57:45Z;High identity assurance not required for operation
RUN_20260212T145744Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[1];200;VULNERABLE;2026-02-12T14:57:46Z;Sensitive data exposed
RUN_20260212T145744Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[1];200;VULNERABLE;2026-02-12T14:57:46Z;Privilege Escalation
RUN_20260212T145744Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[1];201 (Mult);VULNERABLE;2026-02-12T14:57:46Z;Race condition successfull
RUN_20260212T145744Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[2];200;INFO;2026-02-12T14:57:47Z;High identity assurance not required for operation
RUN_20260212T145744Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[2];200;VULNERABLE;2026-02-12T14:57:47Z;Sensitive data exposed
RUN_20260212T145744Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[2];200;VULNERABLE;2026-02-12T14:57:47Z;Privilege Escalation
RUN_20260212T145744Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[2];201 (Mult);VULNERABLE;2026-02-12T14:57:48Z;Race condition successfull
RUN_20260212T145744Z;SCENARIO_1;High Assurance Auth (FIDO2);GUEST;200;INFO;2026-02-12T14:57:48Z;High identity assurance not required for operation
RUN_20260212T145744Z;SCENARIO_1;Sensitive Data Exposure (Metrics);GUEST;200;VULNERABLE;2026-02-12T14:57:48Z;Sensitive data exposed
RUN_20260212T145744Z;SCENARIO_1;Broken Access Control (Vertical);GUEST;200;VULNERABLE;2026-02-12T14:57:48Z;Privilege Escalation
RUN_20260212T145744Z;SCENARIO_1;Rate Limiting & Race Condition;GUEST;201;VULNERABLE;2026-02-12T14:57:49Z;Guest injected data
RUN_20260212T145744Z;SCENARIO_2;Missing Function Level Access Control;ADMIN;200;NORMAL;2026-02-12T14:57:50Z;Admin access granted
RUN_20260212T145744Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);ADMIN;201;NORMAL;2026-02-12T14:57:50Z;Done
RUN_20260212T145744Z;SCENARIO_2;Missing Function Level Access Control;STANDARD[1];200;VULNERABLE;2026-02-12T14:57:51Z;RBAC Bypass!
