sep=;
RUN_ID;SCENARIO_ID;SCENARIO_NAME;PERSONA;HTTP_CODE;VERDICT;TIMESTAMP;DETAILS
RUN_20260212T151943Z;SCENARIO_1;Login;ADMIN;401;ERROR;2026-02-12T15:19:44Z;Auth Failed
RUN_20260212T151943Z;SCENARIO_1;High Assurance Auth (FIDO2);ADMIN;200;INFO;2026-02-12T15:19:44Z;High identity assurance not required for operation
RUN_20260212T151943Z;SCENARIO_1;Sensitive Data Exposure (Metrics);ADMIN;403;SECURE;2026-02-12T15:19:44Z;Access refused
RUN_20260212T151943Z;SCENARIO_1;Broken Access Control (Vertical);ADMIN;403;UNKNOWN;2026-02-12T15:19:44Z;Admin blocked
RUN_20260212T151943Z;SCENARIO_1;Rate Limiting & Race Condition;ADMIN;[401, 401, 401, 401, 401];UNKNOWN;2026-02-12T15:19:44Z;Admin blocked
RUN_20260212T151943Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[1];200;INFO;2026-02-12T15:19:45Z;High identity assurance not required for operation
RUN_20260212T151943Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[1];403;SECURE;2026-02-12T15:19:45Z;Access refused
RUN_20260212T151943Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[1];403;SECURE;2026-02-12T15:19:45Z;Properly blocked
RUN_20260212T151943Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[1];201 (Mult);VULNERABLE;2026-02-12T15:19:45Z;Race condition successfull
RUN_20260212T151943Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[2];200;INFO;2026-02-12T15:19:46Z;High identity assurance not required for operation
RUN_20260212T151943Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[2];403;SECURE;2026-02-12T15:19:46Z;Access refused
RUN_20260212T151943Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[2];403;SECURE;2026-02-12T15:19:46Z;Properly blocked
RUN_20260212T151943Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[2];201 (Mult);VULNERABLE;2026-02-12T15:19:46Z;Race condition successfull
RUN_20260212T151943Z;SCENARIO_1;High Assurance Auth (FIDO2);GUEST;200;INFO;2026-02-12T15:19:46Z;High identity assurance not required for operation
RUN_20260212T151943Z;SCENARIO_1;Sensitive Data Exposure (Metrics);GUEST;403;SECURE;2026-02-12T15:19:47Z;Access refused
RUN_20260212T151943Z;SCENARIO_1;Broken Access Control (Vertical);GUEST;403;SECURE;2026-02-12T15:19:47Z;Properly blocked
RUN_20260212T151943Z;SCENARIO_1;Rate Limiting & Race Condition;GUEST;401;SECURE;2026-02-12T15:19:47Z;Guest blocked
RUN_20260212T151943Z;SCENARIO_2;Login;ADMIN;401;ERROR;2026-02-12T15:19:47Z;Auth Failed
RUN_20260212T151943Z;SCENARIO_2;Missing Function Level Access Control;ADMIN;403;ERR;2026-02-12T15:19:47Z;Admin blocked (403)
RUN_20260212T151943Z;SCENARIO_2;Missing Function Level Access Control;STANDARD[1];403;SECURE;2026-02-12T15:19:48Z;Access blocked
RUN_20260212T151943Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);STANDARD[1];403;SECURE;2026-02-12T15:19:48Z;Done
RUN_20260212T151943Z;SCENARIO_2;Missing Function Level Access Control;STANDARD[2];403;SECURE;2026-02-12T15:19:48Z;Access blocked
RUN_20260212T151943Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);STANDARD[2];403;SECURE;2026-02-12T15:19:48Z;Done
RUN_20260212T151943Z;SCENARIO_2;Missing Function Level Access Control;GUEST;403;SECURE;2026-02-12T15:19:49Z;Access blocked
RUN_20260212T151943Z;SCENARIO_3;Weak Password Policy;ADMIN;401;SECURE;2026-02-12T15:19:49Z;Strict password policy enforced
RUN_20260212T151943Z;SCENARIO_3;SQL Injection (Admin Account Takeover);ADMIN;401;SECURE;2026-02-12T15:19:49Z;SQL Injection blocked
RUN_20260212T151943Z;SCENARIO_3;MFA Enforcement Check;ADMIN;401;SECURE;2026-02-12T15:19:49Z;MFA Required
RUN_20260212T151943Z;SCENARIO_3;Context-Based Access Control (Geo);ADMIN;401;SECURE;2026-02-12T15:19:49Z;Geo-IP blocking active or request intercepted
RUN_20260212T151943Z;SCENARIO_3;Vertical Privilege Escalation;ADMIN;403;NORMAL;2026-02-12T15:19:49Z;Legitimate access
RUN_20260212T151943Z;SCENARIO_3;Credential Stuffing / Weak Account;ADMIN;401;SECURE;2026-02-12T15:19:49Z;Account protected
RUN_20260212T151943Z;SCENARIO_3;Info Disclosure (Security Question);ADMIN;401;SECURE;2026-02-12T15:19:49Z;Security question masked
RUN_20260212T151943Z;SCENARIO_3;Weak Password Policy;STANDARD[1];201;VULNERABLE;2026-02-12T15:19:50Z;Account creation with weak password accepted
RUN_20260212T151943Z;SCENARIO_3;SQL Injection (Admin Account Takeover);STANDARD[1];200;VULNERABLE;2026-02-12T15:19:50Z;SQLi Login Bypass successful
RUN_20260212T151943Z;SCENARIO_3;MFA Enforcement Check;STANDARD[1];MFA_OK;SECURE;2026-02-12T15:19:50Z;Protected by Azure MFA (Claim 'amr: mfa' verified)
RUN_20260212T151943Z;SCENARIO_3;Context-Based Access Control (Geo);STANDARD[1];200;VULNERABLE;2026-02-12T15:19:50Z;Login accepted from suspicious IP (No Geo-IP blocking)
RUN_20260212T151943Z;SCENARIO_3;Vertical Privilege Escalation;STANDARD[1];403;SECURE;2026-02-12T15:19:50Z;Admin session bootstrap refused
RUN_20260212T151943Z;SCENARIO_3;Credential Stuffing / Weak Account;STANDARD[1];200;VULNERABLE;2026-02-12T15:19:50Z;USER account compromised (OSINT)
RUN_20260212T151943Z;SCENARIO_3;Info Disclosure (Security Question);STANDARD[1];200;NORMAL;2026-02-12T15:19:51Z;USER sees their own question
RUN_20260212T151943Z;SCENARIO_3;Weak Password Policy;STANDARD[2];201;VULNERABLE;2026-02-12T15:19:51Z;Account creation with weak password accepted
RUN_20260212T151943Z;SCENARIO_3;SQL Injection (Admin Account Takeover);STANDARD[2];200;VULNERABLE;2026-02-12T15:19:51Z;SQLi Login Bypass successful
RUN_20260212T151943Z;SCENARIO_3;MFA Enforcement Check;STANDARD[2];MFA_OK;SECURE;2026-02-12T15:19:51Z;Protected by Azure MFA (Claim 'amr: mfa' verified)
RUN_20260212T151943Z;SCENARIO_3;Context-Based Access Control (Geo);STANDARD[2];200;VULNERABLE;2026-02-12T15:19:51Z;Login accepted from suspicious IP (No Geo-IP blocking)
RUN_20260212T151943Z;SCENARIO_3;Vertical Privilege Escalation;STANDARD[2];403;SECURE;2026-02-12T15:19:51Z;Admin session bootstrap refused
RUN_20260212T151943Z;SCENARIO_3;Credential Stuffing / Weak Account;STANDARD[2];200;NORMAL;2026-02-12T15:19:52Z;Legitimate login (Self)
RUN_20260212T151943Z;SCENARIO_3;Info Disclosure (Security Question);STANDARD[2];200;VULNERABLE;2026-02-12T15:19:52Z;Info leak: {'id': 1, 'question': 'Your el...
RUN_20260212T151943Z;SCENARIO_3;Weak Password Policy;GUEST;401;SECURE;2026-02-12T15:19:52Z;Strict password policy enforced
RUN_20260212T151943Z;SCENARIO_3;SQL Injection (Admin Account Takeover);GUEST;401;SECURE;2026-02-12T15:19:52Z;SQL Injection blocked
RUN_20260212T151943Z;SCENARIO_3;MFA Enforcement Check;GUEST;401;SECURE;2026-02-12T15:19:52Z;MFA Required
RUN_20260212T151943Z;SCENARIO_3;Context-Based Access Control (Geo);GUEST;401;SECURE;2026-02-12T15:19:52Z;Geo-IP blocking active or request intercepted
RUN_20260212T151943Z;SCENARIO_3;Vertical Privilege Escalation;GUEST;403;SECURE;2026-02-12T15:19:52Z;Admin session bootstrap refused
RUN_20260212T151943Z;SCENARIO_3;Credential Stuffing / Weak Account;GUEST;401;SECURE;2026-02-12T15:19:52Z;Account protected
RUN_20260212T151943Z;SCENARIO_3;Info Disclosure (Security Question);GUEST;401;SECURE;2026-02-12T15:19:52Z;Security question masked
RUN_20260212T151943Z;SCENARIO_4;Server-Side Request Forgery (SSRF);ADMIN;401;SECURE;2026-02-12T15:19:53Z;Access blocked
RUN_20260212T151943Z;SCENARIO_4;SQL Injection (Automated Fuzzing);ADMIN;401;SECURE;2026-02-12T15:19:53Z;Attempts rejected
RUN_20260212T151943Z;SCENARIO_4;Server-Side Request Forgery (SSRF);STANDARD[1];500;VULNERABLE;2026-02-12T15:19:54Z;SSRF Triggered (Parsing Crash)
RUN_20260212T151943Z;SCENARIO_4;SQL Injection (Automated Fuzzing);STANDARD[1];200;VULNERABLE;2026-02-12T15:19:54Z;Repeated SQL Injection SUCCESSFUL
RUN_20260212T151943Z;SCENARIO_4;Server-Side Request Forgery (SSRF);STANDARD[2];500;VULNERABLE;2026-02-12T15:19:54Z;SSRF Triggered (Parsing Crash)
RUN_20260212T151943Z;SCENARIO_4;SQL Injection (Automated Fuzzing);STANDARD[2];200;VULNERABLE;2026-02-12T15:19:54Z;Repeated SQL Injection SUCCESSFUL
RUN_20260212T151943Z;SCENARIO_4;Server-Side Request Forgery (SSRF);GUEST;401;SECURE;2026-02-12T15:19:55Z;Guest blocked (401)
RUN_20260212T151943Z;SCENARIO_4;SQL Injection (Automated Fuzzing);GUEST;401;SECURE;2026-02-12T15:19:55Z;Attempts rejected
RUN_20260212T151943Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);ADMIN;0;UNKNOWN;2026-02-12T15:19:55Z;Captcha Solver Failed
RUN_20260212T151943Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);STANDARD[1];403;SECURE;2026-02-12T15:19:56Z;Injection blocked by WAF/Input Validation (Code 403)
RUN_20260212T151943Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);STANDARD[2];403;SECURE;2026-02-12T15:19:56Z;Injection blocked by WAF/Input Validation (Code 403)
RUN_20260212T151943Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);GUEST;0;UNKNOWN;2026-02-12T15:19:57Z;Captcha Solver Failed
