sep=;
RUN_ID;SCENARIO_ID;SCENARIO_NAME;PERSONA;HTTP_CODE;VERDICT;TIMESTAMP;DETAILS
RUN_20260212T151817Z;SCENARIO_1;Login;ADMIN;401;ERROR;2026-02-12T15:18:18Z;Auth Failed
RUN_20260212T151817Z;SCENARIO_1;High Assurance Auth (FIDO2);ADMIN;200;INFO;2026-02-12T15:18:18Z;High identity assurance not required for operation
RUN_20260212T151817Z;SCENARIO_1;Sensitive Data Exposure (Metrics);ADMIN;403;SECURE;2026-02-12T15:18:18Z;Access refused
RUN_20260212T151817Z;SCENARIO_1;Broken Access Control (Vertical);ADMIN;403;UNKNOWN;2026-02-12T15:18:18Z;Admin blocked
RUN_20260212T151817Z;SCENARIO_1;Rate Limiting & Race Condition;ADMIN;[401, 401, 401, 401, 401];UNKNOWN;2026-02-12T15:18:18Z;Admin blocked
RUN_20260212T151817Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[1];200;INFO;2026-02-12T15:18:19Z;High identity assurance not required for operation
RUN_20260212T151817Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[1];403;SECURE;2026-02-12T15:18:19Z;Access refused
RUN_20260212T151817Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[1];403;SECURE;2026-02-12T15:18:19Z;Properly blocked
RUN_20260212T151817Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[1];201 (Mult);VULNERABLE;2026-02-12T15:18:20Z;Race condition successfull
RUN_20260212T151817Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[2];200;INFO;2026-02-12T15:18:21Z;High identity assurance not required for operation
RUN_20260212T151817Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[2];403;SECURE;2026-02-12T15:18:21Z;Access refused
RUN_20260212T151817Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[2];403;SECURE;2026-02-12T15:18:21Z;Properly blocked
RUN_20260212T151817Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[2];201 (Mult);VULNERABLE;2026-02-12T15:18:22Z;Race condition successfull
RUN_20260212T151817Z;SCENARIO_1;High Assurance Auth (FIDO2);GUEST;200;INFO;2026-02-12T15:18:22Z;High identity assurance not required for operation
RUN_20260212T151817Z;SCENARIO_1;Sensitive Data Exposure (Metrics);GUEST;403;SECURE;2026-02-12T15:18:22Z;Access refused
RUN_20260212T151817Z;SCENARIO_1;Broken Access Control (Vertical);GUEST;403;SECURE;2026-02-12T15:18:22Z;Properly blocked
RUN_20260212T151817Z;SCENARIO_1;Rate Limiting & Race Condition;GUEST;401;SECURE;2026-02-12T15:18:22Z;Guest blocked
RUN_20260212T151817Z;SCENARIO_2;Login;ADMIN;401;ERROR;2026-02-12T15:18:22Z;Auth Failed
RUN_20260212T151817Z;SCENARIO_2;Missing Function Level Access Control;ADMIN;403;ERR;2026-02-12T15:18:22Z;Admin blocked (403)
