schema_version;run_id;attempt_seq;attempt_id;scenario_id;persona_id;action_id;action_name;action_type;target_system;endpoint;http_method;ts_start_utc;ts_end_utc;duration_ms;technical_status;functional_outcome;http_status_code;error_type;error_message_hash;response_size_bytes;response_body_hash;request_fingerprint
1.2;RUN_20260212T154927Z;1;RUN_20260212T154927Z__A0001;SCENARIO_1;ADMIN;step_1;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:49:27Z;2026-02-12T15:49:28Z;438;OK;ALLOW;200;;;799;5248b48ff9bd61f386ccfeed26859e421cb8bf965a5361a1b8c84dc61da3b398;
1.2;RUN_20260212T154927Z;2;RUN_20260212T154927Z__A0002;SCENARIO_1;ADMIN;step_2;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T15:49:28Z;2026-02-12T15:49:28Z;63;OK;DENY;401;;;71;3904f3a990a74d2b7ac562a9ccfe528ad6b702be37056b3e91731cbcfa270fc3;
1.2;RUN_20260212T154927Z;3;RUN_20260212T154927Z__A0003;SCENARIO_1;ADMIN;step_3;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:49:28Z;2026-02-12T15:49:28Z;133;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T154927Z;8;RUN_20260212T154927Z__A0005;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:28Z;2026-02-12T15:49:28Z;120;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;8;RUN_20260212T154927Z__A0007;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:28Z;2026-02-12T15:49:28Z;345;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;8;RUN_20260212T154927Z__A0004;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:28Z;2026-02-12T15:49:28Z;467;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;8;RUN_20260212T154927Z__A0008;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:28Z;2026-02-12T15:49:28Z;529;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;8;RUN_20260212T154927Z__A0006;SCENARIO_1;ADMIN;step_8;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:28Z;2026-02-12T15:49:28Z;580;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;9;RUN_20260212T154927Z__A0009;SCENARIO_1;STANDARD[1];step_9;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:49:28Z;2026-02-12T15:49:29Z;311;OK;ALLOW;200;;;792;415ce8d3007122a4a186eac5283a0575bf9f350d4b1a57e1fad1e05963dc6dc8;
1.2;RUN_20260212T154927Z;10;RUN_20260212T154927Z__A0010;SCENARIO_1;STANDARD[1];step_10;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T15:49:29Z;2026-02-12T15:49:29Z;128;OK;DENY;403;;;26;d65bf18d65119a1946a92dbe89f1305817fe7bdd211857baa50528aabc745dac;
1.2;RUN_20260212T154927Z;11;RUN_20260212T154927Z__A0011;SCENARIO_1;STANDARD[1];step_11;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:49:29Z;2026-02-12T15:49:29Z;49;OK;DENY;403;;;26;d65bf18d65119a1946a92dbe89f1305817fe7bdd211857baa50528aabc745dac;
1.2;RUN_20260212T154927Z;16;RUN_20260212T154927Z__A0012;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:29Z;2026-02-12T15:49:29Z;125;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;16;RUN_20260212T154927Z__A0016;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:29Z;2026-02-12T15:49:29Z;322;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;16;RUN_20260212T154927Z__A0014;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:29Z;2026-02-12T15:49:29Z;387;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;16;RUN_20260212T154927Z__A0015;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:29Z;2026-02-12T15:49:29Z;435;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;16;RUN_20260212T154927Z__A0013;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:29Z;2026-02-12T15:49:29Z;508;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;17;RUN_20260212T154927Z__A0017;SCENARIO_1;STANDARD[2];step_17;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:49:29Z;2026-02-12T15:49:30Z;622;OK;ALLOW;200;;;815;9b40f9ff527b941ea656106e444a06dfda8bf96b5f60882819e9bcadf3b0a979;
1.2;RUN_20260212T154927Z;18;RUN_20260212T154927Z__A0018;SCENARIO_1;STANDARD[2];step_18;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T15:49:30Z;2026-02-12T15:49:30Z;42;OK;DENY;403;;;26;d65bf18d65119a1946a92dbe89f1305817fe7bdd211857baa50528aabc745dac;
1.2;RUN_20260212T154927Z;19;RUN_20260212T154927Z__A0019;SCENARIO_1;STANDARD[2];step_19;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:49:30Z;2026-02-12T15:49:30Z;40;OK;DENY;403;;;26;d65bf18d65119a1946a92dbe89f1305817fe7bdd211857baa50528aabc745dac;
1.2;RUN_20260212T154927Z;24;RUN_20260212T154927Z__A0020;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:30Z;2026-02-12T15:49:30Z;96;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;24;RUN_20260212T154927Z__A0022;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:30Z;2026-02-12T15:49:30Z;337;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;24;RUN_20260212T154927Z__A0023;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:30Z;2026-02-12T15:49:30Z;390;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;24;RUN_20260212T154927Z__A0021;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:30Z;2026-02-12T15:49:31Z;414;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;24;RUN_20260212T154927Z__A0024;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:30Z;2026-02-12T15:49:31Z;492;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T154927Z;25;RUN_20260212T154927Z__A0025;SCENARIO_1;GUEST;step_25;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T15:49:31Z;2026-02-12T15:49:31Z;228;OK;DENY;403;;;26;d65bf18d65119a1946a92dbe89f1305817fe7bdd211857baa50528aabc745dac;
1.2;RUN_20260212T154927Z;26;RUN_20260212T154927Z__A0026;SCENARIO_1;GUEST;step_26;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:49:31Z;2026-02-12T15:49:31Z;42;OK;DENY;403;;;26;d65bf18d65119a1946a92dbe89f1305817fe7bdd211857baa50528aabc745dac;
1.2;RUN_20260212T154927Z;31;RUN_20260212T154927Z__A0028;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:31Z;2026-02-12T15:49:31Z;61;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T154927Z;31;RUN_20260212T154927Z__A0027;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:31Z;2026-02-12T15:49:31Z;234;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T154927Z;31;RUN_20260212T154927Z__A0029;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:49:31Z;2026-02-12T15:49:31Z;233;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
