sep=;
RUN_ID;SCENARIO_ID;SCENARIO_NAME;PERSONA;HTTP_CODE;VERDICT;TIMESTAMP;DETAILS
RUN_20260212T145821Z;SCENARIO_1;High Assurance Auth (FIDO2);ADMIN;200;INFO;2026-02-12T14:58:22Z;High identity assurance not required for operation
RUN_20260212T145821Z;SCENARIO_1;Sensitive Data Exposure (Metrics);ADMIN;200;NORMAL;2026-02-12T14:58:22Z;Admin access allowed
RUN_20260212T145821Z;SCENARIO_1;Broken Access Control (Vertical);ADMIN;200;NORMAL;2026-02-12T14:58:22Z;Admin recognized and allowed
RUN_20260212T145821Z;SCENARIO_1;Rate Limiting & Race Condition;ADMIN;200/201;NORMAL;2026-02-12T14:58:23Z;Admin allowed (5/5)
RUN_20260212T145821Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[1];200;INFO;2026-02-12T14:58:23Z;High identity assurance not required for operation
RUN_20260212T145821Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[1];200;VULNERABLE;2026-02-12T14:58:23Z;Sensitive data exposed
RUN_20260212T145821Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[1];200;VULNERABLE;2026-02-12T14:58:23Z;Privilege Escalation
RUN_20260212T145821Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[1];201 (Mult);VULNERABLE;2026-02-12T14:58:24Z;Race condition successfull
RUN_20260212T145821Z;SCENARIO_1;High Assurance Auth (FIDO2);STANDARD[2];200;INFO;2026-02-12T14:58:24Z;High identity assurance not required for operation
RUN_20260212T145821Z;SCENARIO_1;Sensitive Data Exposure (Metrics);STANDARD[2];200;VULNERABLE;2026-02-12T14:58:24Z;Sensitive data exposed
RUN_20260212T145821Z;SCENARIO_1;Broken Access Control (Vertical);STANDARD[2];200;VULNERABLE;2026-02-12T14:58:25Z;Privilege Escalation
RUN_20260212T145821Z;SCENARIO_1;Rate Limiting & Race Condition;STANDARD[2];201 (Mult);VULNERABLE;2026-02-12T14:58:25Z;Race condition successfull
RUN_20260212T145821Z;SCENARIO_1;High Assurance Auth (FIDO2);GUEST;200;INFO;2026-02-12T14:58:25Z;High identity assurance not required for operation
RUN_20260212T145821Z;SCENARIO_1;Sensitive Data Exposure (Metrics);GUEST;200;VULNERABLE;2026-02-12T14:58:25Z;Sensitive data exposed
RUN_20260212T145821Z;SCENARIO_1;Broken Access Control (Vertical);GUEST;200;VULNERABLE;2026-02-12T14:58:26Z;Privilege Escalation
RUN_20260212T145821Z;SCENARIO_1;Rate Limiting & Race Condition;GUEST;201;VULNERABLE;2026-02-12T14:58:26Z;Guest injected data
RUN_20260212T145821Z;SCENARIO_2;Missing Function Level Access Control;ADMIN;200;NORMAL;2026-02-12T14:58:26Z;Admin access granted
RUN_20260212T145821Z;SCENARIO_2;Broken Access Control / IDOR (Impersonation);ADMIN;201;NORMAL;2026-02-12T14:58:27Z;Done
RUN_20260212T145821Z;SCENARIO_2;Missing Function Level Access Control;STANDARD[1];200;VULNERABLE;2026-02-12T14:58:27Z;RBAC Bypass!
